postalCode,cityName,stateName
00923,City_OGPVL,State_KGSOU
08177,City_FYOTN,State_DLDKV
12015,City_HYEND,State_OYVVG
07563,City_ZWKWB,State_VCRTN
84834,City_LFZZB,State_BLOKZ
94593,City_TDIVC,State_CUATX
87020,City_HYINM,State_SQMHF
27605,City_MNFWB,State_CSGOW
35010,City_CQTYF,State_XRDUO
04671,City_RPNNX,State_AXHLP
25215,City_QQNOD,State_IDBCJ
04954,City_GNEUU,State_VFCFY
49557,City_RMXFT,State_QYSYD
38150,,
85734,City_JAUTD,State_ZVQMT
80712,City_VAOSH,State_BKOEK
40106,City_KVROB,State_CRAIU
25066,City_OQJHC,State_MNJQO
16411,City_GBASU,State_AFRAG
68551,City_DSCFM,State_QHGKV
32895,City_MKXRP,State_EFHOX
50132,City_MPXWN,State_RTGME
20497,City_PNRUH,State_CPELU
51456,City_OLLIM,State_QSCDF
27874,City_GFVIS,State_CYPMB
59458,City_SPGVD,State_VCCRK
27875,City_RSQMS,State_NTHRO
92305,City_WCBCK,State_RKLVR
59496,City_NINMA,State_FTYVQ
94780,City_VAEOQ,State_WVGRJ
87248,City_PTLJM,State_BBWNI
88191,City_OXSGO,State_KRLMW
75758,City_CJEFC,State_DAITO
16894,City_UHYSY,State_KEUGW
98041,City_NPXDX,State_PKUYL
54514,City_EHBUR,State_LRGNB
63927,City_DVQZH,State_FXQPZ
67931,City_YWZMX,State_UMVHR
99634,City_MUZAD,State_AANOI
14334,City_LVCCV,State_RSYIA
97608,City_UOEUR,State_VWNEQ
23257,City_JUGOH,State_ZOINY
76120,City_ADJTL,State_OWUKD
16790,City_UWBOH,State_VEFRH
69885,City_TECEC,State_QRAKW
04827,City_UCDDO,State_GNCED
56068,City_BOHHR,State_TRXRS
05721,City_RYBVI,State_TJNGR
70281,City_DYLII,State_ZCPFJ
62782,City_RPJXH,State_SQKFC
70795,City_IQUNT,State_JMUZK
67922,City_RCDTK,State_MVZRH
66099,City_SGIIE,State_MRALW
22247,City_OZGUC,State_YAERR
14643,City_KQLUV,State_HJKIB
07280,City_XAZDO,State_TBDDC
88433,City_KVTXA,State_RPVJF
20135,City_ODATI,State_MWXAV
12-34,City_EOSOB,State_TGCFP
46499,City_HALLI,State_OCPIG
53629,City_FWKJT,State_FJGUF
57808,City_HJTDK,State_HMEHO
61499,City_ZPNTU,State_NNBDH
51334,City_NDJEH,State_QCWER
20492,City_UQEIZ,State_PNHZA
05270,City_VGDAS,State_ZWGVL
62603,City_XOHQZ,State_XIBBC
84593,City_UFAMX,State_MTHAT
52240,City_UKLLH,State_VEIMH
87877,City_GPSDG,State_LNFWD
77625,City_RTMNJ,State_SAFET
64041,City_RQMDR,State_QNGMF
61743,City_EROFV,State_BTDSJ
95513,City_FULSI,State_MHOTE
64808,City_WLXAR,State_JJETJ
70683,City_QWKQG,State_UFNNK
97978,City_QJOVF,State_XBSCU
13292,City_XSAOK,State_NHWZD
93145,City_WYTGR,State_RNYGA
05680,City_REPLS,State_LGXEX
91097,City_DCMPQ,State_FPKXU
61920,City_FFVVL,State_ZNBPX
52836,City_EBQJU,State_XHKXJ
50071,City_CNQCP,State_VJMWO
19366,City_PNXPO,State_RWQLN
98872,City_XMTYA,State_RSLGA
55869,City_UGYGY,State_FYRGI
07846,City_EGCWT,State_IZISQ
20801,City_CWLHQ,State_TCYKX
55952,City_EZCYF,State_RUHXX
60308,City_QIFWU,State_KRFRV
84969,City_EOUPY,State_OPKZW
60511,City_TEJVY,State_MUNBF
51591,City_JXTZS,State_OYLMK
30692,City_NQLJZ,State_QHHLZ
97315,City_VETYQ,State_VUGEX
16468,City_CPGAD,State_JFKBA
40792,City_ZKUNL,State_LGMLC
97307,City_YOYFX,State_ILZAP
54569,City_NZSAQ,State_XCKDV
92362,City_ZHQYE,State_KWOFH
37363,City_ABRZS,State_YZZFS
47043,City_AKNZS,State_NHVLX
90503,City_IEAFV,State_KDSRZ
58566,City_GJAAQ,State_DQEVQ
92383,City_CGVVH,State_HEUIE
90895,City_IASLA,State_YZBTN
98216,City_JWLHQ,State_MXGJY
03039,City_URBYU,State_GAVWF
66156,City_LOQLG,State_RMISY
54413,City_MLOTV,State_KFHMY
35611,City_RKDWS,State_OQEIW
79506,City_VBGFN,State_HSBZM
09547,City_CZJZL,State_OXQPY
75124,City_EUPYP,State_WBRPP
95963,City_QMQVC,State_AUBVR
95029,City_WOZDK,State_ZOTOK
02992,City_GFTUC,State_CLWCH
54217,City_ZSONY,State_VLVPD
98357,City_FZUFC,State_YQNNQ
79501,City_EBZAM,State_XITUX
26284,City_HUODW,State_TEWLU
90978,City_BTGIX,State_QUTTY
82056,City_YLYAA,State_SMQIX
9999999,City_VLZPZ,State_JTUBY
10729,City_LZTJW,State_VHBWN
43448,City_XTVXX,State_HWZAN
29440,City_YZWET,State_FDAWL
21309,City_UNYQT,State_CBDES
!!@@#,City_BYDBP,State_NETNR
03034,City_XNMKV,State_EBYNI
92801,City_PXPGD,State_WSUWO
95475,City_GNRAZ,State_WCHHI
27626,City_VRVZQ,State_DYJJO
32678,City_CLXEY,State_LYOIE
86912,City_LZINY,State_JRPZH
54073,City_XMWEF,State_WRQLA
52627,City_AUSKN,State_SPKVL
71689,City_XMCFB,State_WATOA
83269,City_BJHBA,State_NZFCY
64303,City_XSTOR,State_NZEBA
81312,City_AJRUV,State_HWSEF
53846,City_MQBSX,State_ZVRZP
10411,City_JGIIZ,State_BQMRJ
98197,City_DMWNU,State_KLFFY
25993,City_IOWAX,State_XQIUD
39460,City_CNVZY,State_KJJOA
45515,City_OFZHT,State_IRKRV
33595,City_QNYXS,State_MUPQB
56315,City_OHTFI,State_KWIAY
34264,City_XKIWW,State_BGRFE
89520,City_WJOXU,State_IABVG
68031,City_FIEGA,State_IGPAB
14828,City_NKFKN,State_IWYCL
84474,City_RHEKC,State_IDIYC
89465,City_LSPVE,State_KHAJT
05047,City_NCARG,State_ARWSA
30750,City_KFVQN,State_GNNCM
70285,City_CDZGJ,State_GYUFV
16156,City_UQAYG,State_XTCNL
12109,City_VHJEU,State_LTWUO
70173,City_XLKSD,State_CHNXN
58999,City_IZMTZ,State_DMDYC
12230,City_ATWKS,State_UJXEV
45185,City_CSPWB,State_GAPDU
55201,City_DSOZP,State_ZDZHO
44695,City_LFVTX,State_GJTQW
26464,City_VBPND,State_YAWBS
82727,City_PZAKV,State_XDAOF
02110,City_SAQLT,State_NFDQN
52991,City_QUUTH,State_XXYOE
14600,City_WYMGB,State_NIMSO
66371,City_GKAUN,State_BUKUV
96377,City_GQMII,State_TPVIT
63650,City_EEZXV,State_UHNTG
30481,City_YLAJN,State_FHNFE
22177,City_YVTXD,State_MOCAB
31831,City_PWGQM,State_QPXFT
16818,City_ATWBY,State_JKUXH
07218,City_CBBMZ,State_LYYUJ
00221,City_FMITO,State_WHFHG
67957,City_TQYDG,State_ZYGFC
62675,City_CQDQR,State_QMDPF
03331,City_WWZSF,State_UQGTZ
06046,City_SCDZG,State_XLLRY
47925,City_LSZSO,State_KVSNM
39940,City_UGINJ,State_GDXTD
20385,City_CJCXK,State_BSDAR
30750,City_WVKCY,State_CILJE
87668,City_OBEVM,State_OHOUU
17460,City_PWNZV,State_AGCVN
15954,City_BJBOM,State_MZPUE
74713,City_SVRFL,State_MDVHK
29374,City_HCDWH,State_VFOAY
38635,City_EKNYW,State_HQYMM
51950,City_RPERC,State_DCEHA
01778,City_ABISL,State_JKEMJ
13647,City_STBRE,State_TCOLO
73499,City_LMRIS,State_BJWXT
70374,City_AFFKB,State_KAJRV
73795,City_ZUMRO,State_TYEUF
74020,City_XATEI,State_MFFCX
16446,City_GKBGR,State_IGDJV
63923,City_WBTWO,State_BGKSV
75039,City_CTGCA,State_QPGRU
06084,City_KNHDZ,State_NCDIG
04874,City_RQCKZ,State_HKJRV
58247,City_QQHCE,State_MMJPI
02387,City_MPBNX,State_KJMZI
58637,City_NQQPR,State_UJHNC
38481,City_ZVUJX,State_SACRQ
22581,City_YCDDQ,State_KTBEY
63642,City_JFDUK,State_FPACI
44495,City_QVZOD,State_NHUJK
92903,City_LZFCA,State_TKYNY
77422,City_WMRLI,State_TXBMB
75385,City_LFBMW,State_OOILR
48471,City_CAFJK,State_PRXFP
93286,City_OSIGJ,State_TTSZS
71257,City_LVBWM,State_HCTYG
98357,City_TSANL,State_KQTHU
46170,City_IFZIH,State_SOBQP
42659,City_VJIZE,State_RTVJH
93528,City_FZQTY,State_ZTGPN
96021,City_AVWSZ,State_VLQXX
35869,City_QKNYY,State_UDHMG
40361,City_VYUWL,State_HKUJA
58042,City_KUIGO,State_AYSMS
71068,City_GQMEH,State_ZWGLO
75517,City_RIIEU,State_ANKSY
91515,City_EMWOB,State_XQSEQ
50253,City_SKHKJ,State_RHIEU
90209,City_KUSDP,State_XXGAX
62637,City_UCQKL,State_PULDG
12781,City_ITXGJ,State_TSDGS
55235,City_DMOAC,State_QSZKD
15675,City_CHNYM,State_UKSPJ
03098,City_EBWDU,State_CCXUP
65769,City_GNUJR,State_KKTQX
30818,City_YTDRU,State_ZOVPZ
25995,City_JFXCB,State_NFEXM
99462,City_NLJBM,State_ITZMI
20811,City_YAMMB,State_HGJRS
82548,City_FTTBW,State_NSVQN
26735,City_YZLKU,State_RSMEO
86806,City_ZKUMU,State_ULCBW
40543,City_SGPAO,State_UQBBW
85049,City_GZHKB,State_KJOYG
61179,City_ARXSE,State_EMUWT
10541,City_EOAAE,State_AQOSW
35654,City_TPRZM,State_NYHEB
92126,City_OPFAC,State_TRGAW
16409,City_TPBDC,State_WSXYH
42653,City_JIDYU,State_GOWBR
12038,City_NKAZA,State_LVNDJ
42888,City_GTFJR,State_CRUHV
10290,City_AUEFP,State_RWEJQ
99428,City_BBAOV,State_HUSCH
56872,City_RJQUV,State_RKIKI
23478,City_ITJYE,State_TTCFB
42676,City_PNQRL,State_ZRQNB
96555,City_PDLOV,State_KGYON
65834,City_CVROT,State_IHWYW
23900,City_YOETW,State_RSCSX
34614,City_MPOJD,State_IMTVX
59179,City_ZEJUA,State_LTJPC
95103,City_AMMKE,
